cref_evaluation;11;4;kominoté;NOUN;100;ref
cref_evaluation;11;5;.;PUNCT;100;ref
cref_evaluation;13;1;Fo;AUX;100;ref
cref_evaluation;13;2;nou;PRON;100;ref
cref_evaluation;13;3;pa;ADV;100;ref
cref_evaluation;13;4;oubliyé;VERB;100;ref
cref_evaluation;13;5;nou;PRON;100;ref
cref_evaluation;13;6;ni;VERB;100;ref
cref_evaluation;13;7;menm;ADJ;100;ref
cref_evaluation;13;8;istwa;NOUN;100;ref
cref_evaluation;14;1;kréòl;NOUN;100;ref
cref_evaluation;14;2;osi;ADV;100;ref
cref_evaluation;14;3;an;ADP;100;ref
cref_evaluation;14;4;fòs;NOUN;100;ref
cref_evaluation;14;5;sé;VERB;100;ref
cref_evaluation;14;6;kilti;NOUN;100;ref
cref_evaluation;14;7;an;ADP;100;ref
cref_evaluation;14;8;nou;PRON;100;ref
cref_evaluation;17;1;an;PRON;100;ref
cref_evaluation;17;2;ka;PART;100;ref
cref_evaluation;17;3;dansé;VERB;100;ref
cref_evaluation;17;4;konsa;ADV;100;ref
cref_evaluation;18;1;men;NOUN;100;ref
cref_evaluation;18;2;an;ADP;100;ref
cref_evaluation;18;3;mwen;PRON;100;ref
cref_evaluation;18;4;kolé;VERB;100;ref
cref_evaluation;18;5;si;ADP;100;ref
cref_evaluation;18;6;télé;NOUN;100;ref
cref_evaluation;18;7;la;DET;100;ref
cref_evaluation;18;8;an;X;100;ref
cref_evaluation;18;9;ka;PART;100;ref
cref_evaluation;18;10;santi;VERB;100;ref
cref_evaluation;18;11;dè;DET;100;ref
cref_evaluation;18;12;vibrasyon;NOUN;100;ref
cref_evaluation;19;1;é;CCONJ;100;ref
cref_evaluation;19;2;an;PRON;100;ref
cref_evaluation;19;3;ka;PART;100;ref
cref_evaluation;19;4;dansé;VERB;100;ref
cref_evaluation;19;5;sé;DET;100;ref
cref_evaluation;19;6;ritm;NOUN;100;ref
cref_evaluation;19;7;la;DET;100;ref
cref_evaluation;19;8;men;CCONJ;100;ref
cref_evaluation;19;9;an;PRON;100;ref
cref_evaluation;19;10;pa;ADV;100;ref
cref_evaluation;19;11;ka;PART;100;ref
cref_evaluation;19;12;tann;VERB;100;ref
cref_evaluation;19;13;sa’w;PRON+PRON;100;ref
cref_evaluation;19;14;ka;PART;100;ref
cref_evaluation;19;15;tann;VERB;100;ref
cref_evaluation;20;1;anmenm;DET;100;ref
cref_evaluation;20;2;tan;NOUN;100;ref
cref_evaluation;20;3;mékrédi;NOUN;100;ref
cref_evaluation;20;4;fo;AUX;100;ref
cref_evaluation;20;5;an;PRON;100;ref
cref_evaluation;20;6;ay;VERB;100;ref
cref_evaluation;20;7;an;ADP;100;ref
cref_evaluation;20;8;pisin;NOUN;100;ref
cref_evaluation;20;9;la;DET;100;ref
cref_evaluation;21;1;sa;PRON;100;ref
cref_evaluation;21;2;ké;PART;100;ref
cref_evaluation;21;3;dépann;VERB;100;ref
cref_evaluation;21;4;si;SCONJ;100;ref
cref_evaluation;21;5;ou;PRON;100;ref
cref_evaluation;21;6;di;VERB;100;ref
cref_evaluation;21;7;mwen;PRON;100;ref
cref_evaluation;21;8;an;PRON;100;ref
cref_evaluation;21;9;ké;PART;100;ref
cref_evaluation;21;10;vin;VERB;100;ref
cref_evaluation;21;11;fè;VERB;100;ref
cref_evaluation;21;12;sa;PRON;100;ref
cref_evaluation;21;13;avè;ADP;100;ref
cref_evaluation;21;14;ou;PRON;100;ref
cref_evaluation;21;15;an;ADP;100;ref
cref_evaluation;21;16;pisin;NOUN;100;ref
cref_evaluation;21;17;la;DET;100;ref
cref_evaluation;22;1;an;PRON;100;ref
cref_evaluation;22;2;ké;PART;100;ref
cref_evaluation;22;3;rivé;VERB;100;ref
cref_evaluation;22;4;avan;ADP;100;ref
cref_evaluation;22;5;dé;DET;100;ref
cref_evaluation;22;6;tout;DET;100;ref
cref_evaluation;22;7;fason;NOUN;100;ref
cref_evaluation;22;8;men_si;CCONJ;100;ref
cref_evaluation;22;9;ou;PRON;100;ref
cref_evaluation;22;10;di;VERB;100;ref
cref_evaluation;22;11;mwen;PRON;100;ref
cref_evaluation;22;12;ké;PART;100;ref
cref_evaluation;22;13;ou;PRON;100;ref
cref_evaluation;22;14;préfè;VERB;100;ref
cref_evaluation;22;15;on;DET;100;ref
cref_evaluation;22;16;lòt;ADJ;100;ref
cref_evaluation;22;17;jou;NOUN;100;ref
cref_evaluation;23;1;mal;ADV;100;ref
cref_evaluation;23;2;palé;VERB;100;ref
cref_evaluation;23;3;nou;PRON;100;ref
cref_evaluation;23;4;antré;ADP;100;ref
cref_evaluation;23;5;nou;PRON;100;ref
cref_evaluation;23;6;,;PUNCT;100;ref
cref_evaluation;23;7;nou;PRON;100;ref
cref_evaluation;23;8;pa;ADV;100;ref
cref_evaluation;23;9;bizwen;VERB;100;ref
cref_evaluation;23;10;sa;PRON;100;ref
cref_evaluation;23;11;ankò;ADV;100;ref
cref_evaluation;23;12;.;PUNCT;100;ref
cref_evaluation;24;1;blan;NOUN;100;ref
cref_evaluation;24;2;,;PUNCT;100;ref
cref_evaluation;24;3;nèg;NOUN;100;ref
cref_evaluation;24;4;,;PUNCT;100;ref
cref_evaluation;24;5;nwaw;NOUN;100;ref
cref_evaluation;24;6;,;PUNCT;100;ref
cref_evaluation;24;7;DET;VERB;100;ref
cref_evaluation;24;8;,;PUNCT;100;ref
cref_evaluation;24;9;sé;VERB;100;ref
cref_evaluation;24;10;an;DET;100;ref
cref_evaluation;24;11;sèl;ADJ;100;ref
cref_evaluation;24;12;fòs;NOUN;100;ref
cref_evaluation;27;1;ki;PRON;100;ref
cref_evaluation;27;2;sé;VERB;100;ref
cref_evaluation;27;3;moun;NOUN;100;ref
cref_evaluation;27;4;Gwadoup;PROPN;100;ref
cref_evaluation;27;5;,;PUNCT;100;ref
cref_evaluation;27;6;Matinik;PROPN;100;ref
cref_evaluation;27;7;,;PUNCT;100;ref
cref_evaluation;27;8;Ayiti;PROPN;100;ref
cref_evaluation;27;9;,;PUNCT;100;ref
cref_evaluation;27;10;Guyan;PROPN;100;ref
cref_evaluation;27;11;nou;PRON;100;ref
cref_evaluation;27;12;sé;VERB;100;ref
cref_evaluation;27;13;an;DET;100;ref
cref_evaluation;27;14;sèl;ADJ;100;ref
cref_evaluation;27;15;kréòl;NOUN;100;ref
cref_evaluation;27;16;,;PUNCT;100;ref
cref_evaluation;27;17;sé;VERB;100;ref
cref_evaluation;27;18;an;DET;100;ref
cref_evaluation;27;19;sèl;ADJ;100;ref
cref_evaluation;27;20;fòs;NOUN;100;ref
cref_evaluation;27;21;.;PUNCT;100;ref
cref_evaluation;28;1;an_jénéral;ADV;100;ref
cref_evaluation;28;2;,;PUNCT;100;ref
cref_evaluation;28;3;lè;SCONJ;100;ref
cref_evaluation;28;4;ou;PRON;100;ref
cref_evaluation;28;5;pa;ADV;100;ref
cref_evaluation;28;6;ni;VERB;100;ref
cref_evaluation;28;7;manman;NOUN;100;ref
cref_evaluation;28;8;'w;PRON;100;ref
cref_evaluation;28;9;,;PUNCT;100;ref
cref_evaluation;28;10;papa;NOUN;100;ref
cref_evaluation;28;11;'w;PRON;100;ref
cref_evaluation;28;12;dèryé;ADP;100;ref
cref_evaluation;28;13;do;NOUN;100;ref
cref_evaluation;28;14;a’w;PRON;100;ref
cref_evaluation;28;15;,;PUNCT;100;ref
cref_evaluation;28;16;ou;PRON;100;ref
cref_evaluation;28;17;tou;ADV;100;ref
cref_evaluation;28;18;jèn;ADJ;100;ref
cref_evaluation;28;19;.;PUNCT;100;ref
cref_evaluation;29;1;an;PRON;100;ref
cref_evaluation;29;2;té;PART;100;ref
cref_evaluation;29;3;byen;ADV;100;ref
cref_evaluation;29;4;émé;VERB;100;ref
cref_evaluation;29;5;sa;PRON;100;ref
cref_evaluation;29;6;,;PUNCT;100;ref
cref_evaluation;29;7;an;PRON;100;ref
cref_evaluation;29;8;té;PART;100;ref
cref_evaluation;29;9;ka;PART;100;ref
cref_evaluation;29;10;aprann;VERB;100;ref
cref_evaluation;29;11;byen;ADV;100;ref
cref_evaluation;29;12;,;PUNCT;100;ref
cref_evaluation;29;13;an;PRON;100;ref
cref_evaluation;29;14;té;PART;100;ref
cref_evaluation;29;15;asé;ADV;100;ref
cref_evaluation;29;16;sérièz;ADJ;100;ref
cref_evaluation;29;17;.;PUNCT;100;ref
cref_evaluation;30;1;an;PRON;100;ref
cref_evaluation;30;2;ka;PART;100;ref
cref_evaluation;30;3;wè;VERB;100;ref
cref_evaluation;30;4;ou;PRON;100;ref
cref_evaluation;30;5;ka;PART;100;ref
cref_evaluation;30;6;dansé;VERB;100;ref
cref_evaluation;30;7;su;ADP;100;ref
cref_evaluation;30;8;mizik;NOUN;100;ref
cref_evaluation;30;9;sé;DET;100;ref
cref_evaluation;30;10;klip;NOUN;100;ref
cref_evaluation;30;11;la;DET;100;ref
cref_evaluation;30;12;an;ADP;100;ref
cref_evaluation;30;13;télé;NOUN;100;ref
cref_evaluation;30;14;la;DET;100;ref
cref_evaluation;30;15;.;PUNCT;100;ref
cref_evaluation;31;1;Dé;ADP;100;ref
cref_evaluation;31;2;tout;DET;100;ref
cref_evaluation;31;3;fason;NOUN;100;ref
cref_evaluation;31;4;,;PUNCT;100;ref
cref_evaluation;31;5;sé;VERB;100;ref
cref_evaluation;31;6;té;PART;100;ref
cref_evaluation;31;7;prémyé;ADJ;100;ref
cref_evaluation;31;8;fwa;NOUN;100;ref
cref_evaluation;31;9;an;PRON;100;ref
cref_evaluation;31;10;té;PART;100;ref
cref_evaluation;31;11;wè;VERB;100;ref
cref_evaluation;31;12;on;DET;100;ref
cref_evaluation;31;13;moun;NOUN;100;ref
cref_evaluation;31;14;ki;PRON;100;ref
cref_evaluation;31;15;pa;ADV;100;ref
cref_evaluation;31;16;té;PART;100;ref
cref_evaluation;31;17;ka;AUX;100;ref
cref_evaluation;31;18;tann;VERB;100;ref
cref_evaluation;31;19;,;PUNCT;100;ref
cref_evaluation;31;20;ké;SCONJ;100;ref
cref_evaluation;31;21;an;PRON;100;ref
cref_evaluation;31;22;té;PART;100;ref
cref_evaluation;31;23;ka;PART;100;ref
cref_evaluation;31;24;tann;VERB;100;ref
cref_evaluation;31;25;palé;VERB;100;ref
cref_evaluation;31;26;dé;ADP;100;ref
cref_evaluation;31;27;sa;PRON;100;ref
cref_evaluation;32;1;Rakoun;NOUN;100;ref
cref_evaluation;32;2;la;DET;100;ref
cref_evaluation;32;3;sé;VERB;100;ref
cref_evaluation;32;4;amblem;NOUN;100;ref
cref_evaluation;32;5;Pak;NOUN;100;ref
cref_evaluation;32;6;national;ADJ;100;ref
cref_evaluation;32;7;Gwadloup;PROPN;100;ref
cref_evaluation;32;8;men;ADV;100;ref
cref_evaluation;32;9;sé;VERB;100;ref
cref_evaluation;32;10;on;DET;100;ref
cref_evaluation;32;11;jan;NOUN;100;ref
cref_evaluation;32;12;ki;PRON;100;ref
cref_evaluation;32;13;té;PART;100;ref
cref_evaluation;32;14;introdwi;VERB;100;ref
cref_evaluation;32;15;kon;ADP;100;ref
cref_evaluation;32;16;mangous;NOUN;100;ref
cref_evaluation;32;17;ou;CCONJ;100;ref
cref_evaluation;32;18;rat';NOUN;100;ref
cref_evaluation;33;1;Sapoti;NOUN;100;ref
cref_evaluation;33;2;sé;VERB;100;ref
cref_evaluation;33;3;on;DET;100;ref
cref_evaluation;33;4;fwi;NOUN;100;ref
cref_evaluation;33;5;a;ADP;100;ref
cref_evaluation;33;6;sapotiyé;NOUN;100;ref
cref_evaluation;33;7;,;PUNCT;100;ref
cref_evaluation;33;8;chè;NOUN;100;ref
cref_evaluation;33;9;a-y;PRON;100;ref
cref_evaluation;33;10;sikré;ADJ;100;ref
cref_evaluation;33;11;on_pil;ADV;100;ref
cref_evaluation;33;12;é;CCONJ;100;ref
cref_evaluation;33;13;an;ADP;100;ref
cref_evaluation;33;14;tchè;NOUN;100;ref
cref_evaluation;33;15;a;ADP;100;ref
cref_evaluation;33;16;fwi;NOUN;100;ref
cref_evaluation;33;17;la;DET;100;ref
cref_evaluation;33;18;ni;VERB;100;ref
cref_evaluation;33;19;ti;ADJ;100;ref
cref_evaluation;33;20;grenn';NOUN;100;ref
cref_evaluation;33;21;nwè;ADJ;100;ref
cref_evaluation;34;1;oswè;ADV;100;ref
cref_evaluation;34;2;la;DET;100;ref
cref_evaluation;34;3;mwen;PRON;100;ref
cref_evaluation;34;4;ké;PART;100;ref
cref_evaluation;34;5;ay;VERB;100;ref
cref_evaluation;34;6;kay;NOUN;100;ref
cref_evaluation;34;7;Jessica;PROPN;100;ref
cref_evaluation;34;8;,;PUNCT;100;ref
cref_evaluation;34;9;dayè;ADP;100;ref
cref_evaluation;34;10;li;PRON;100;ref
cref_evaluation;34;11;di;VERB;100;ref
cref_evaluation;34;12;mwen;PRON;100;ref
cref_evaluation;34;13;vin;VERB;100;ref
cref_evaluation;34;14;lakaz;NOUN;100;ref
cref_evaluation;34;15;a'y;PRON;100;ref
cref_evaluation;34;16;byento;ADV;100;ref
cref_evaluation;34;17;li;PRON;100;ref
cref_evaluation;34;18;di;VERB;100;ref
cref_evaluation;34;19;mwen;PRON;100;ref
cref_evaluation;34;20;li;PRON;100;ref
cref_evaluation;34;21;bezwen;AUX;100;ref
cref_evaluation;34;22;fè;VERB;100;ref
cref_evaluation;34;23;an;DET;100;ref
cref_evaluation;34;24;kolombo;NOUN;100;ref
cref_evaluation;35;1;Paské;SCONJ;100;ref
cref_evaluation;35;2;lè;SCONJ;100;ref
cref_evaluation;35;3;an;DET;100;ref
cref_evaluation;35;4;moun;NOUN;100;ref
cref_evaluation;35;5;ki;PRON;100;ref
cref_evaluation;35;6;di;VERB;100;ref
cref_evaluation;35;7;mwen;PRON;100;ref
cref_evaluation;35;8;i;PRON;100;ref
cref_evaluation;35;9;ni;VERB;100;ref
cref_evaluation;35;10;an;DET;100;ref
cref_evaluation;35;11;diskou;NOUN;100;ref
cref_evaluation;35;12;kominotarist;ADJ;100;ref
cref_evaluation;35;13;,;PUNCT;100;ref
cref_evaluation;35;14;mwen;PRON;100;ref
cref_evaluation;35;15;ka;PART;100;ref
cref_evaluation;35;16;di;VERB;100;ref
cref_evaluation;35;17;ki;SCONJ;100;ref
cref_evaluation;35;18;ou;PRON;100;ref
cref_evaluation;35;19;nwé;ADJ;100;ref
cref_evaluation;35;20;,;PUNCT;100;ref
cref_evaluation;35;21;ki;SCONJ;100;ref
cref_evaluation;35;22;ou;PRON;100;ref
cref_evaluation;35;23;blan;ADJ;100;ref
cref_evaluation;35;24;si;SCONJ;100;ref
cref_evaluation;35;25;ou;PRON;100;ref
cref_evaluation;35;26;pou;ADP;100;ref
cref_evaluation;35;27;biten;NOUN;100;ref
cref_evaluation;35;28;la;DET;100;ref
cref_evaluation;35;29;avansé;VERB;100;ref
cref_evaluation;35;30;,;PUNCT;100;ref
cref_evaluation;35;31;sé;VERB;100;ref
cref_evaluation;35;32;an;DET;100;ref
cref_evaluation;35;33;sèl;ADJ;100;ref
cref_evaluation;35;34;fòs;NOUN;100;ref
cref_evaluation;35;35;ki;PRON;100;ref
cref_evaluation;35;36;pou;ADP;100;ref
cref_evaluation;35;37;fè;AUX;100;ref
cref_evaluation;35;38;nou;PRON;100;ref
cref_evaluation;35;39;avansé;VERB;100;ref
cref_evaluation;36;1;Milatress;PROPN;100;ref
cref_evaluation;36;2;Solitid;PROPN;100;ref
cref_evaluation;36;3;sé;VERB;100;ref
cref_evaluation;36;4;an;DET;100;ref
cref_evaluation;36;5;figui;NOUN;100;ref
cref_evaluation;36;6;istorik;ADJ;100;ref
cref_evaluation;36;7;a;ADP;100;ref
cref_evaluation;36;8;résistans;NOUN;100;ref
cref_evaluation;36;9;a;ADP;100;ref
cref_evaluation;36;10;esklav;NOUN;100;ref
cref_evaluation;36;11;neg;ADJ;100;ref
cref_evaluation;36;12;an;ADP;100;ref
cref_evaluation;36;13;Gwadloup;PROPN;100;ref
cref_evaluation;36;14;,;PUNCT;100;ref
cref_evaluation;36;15;Solitid;PROPN;100;ref
cref_evaluation;36;16;té;PART;100;ref
cref_evaluation;36;17;egzisté;VERB;100;ref
cref_evaluation;36;18;mé;CCONJ;100;ref
cref_evaluation;36;19;listwa;NOUN;100;ref
cref_evaluation;36;20;ay;PRON;100;ref
cref_evaluation;36;21;sé;VERB;100;ref
cref_evaluation;36;22;on;DET;100;ref
cref_evaluation;36;23;kont;NOUN;100;ref
cref_evaluation;36;24;.;PUNCT;100;ref
cref_evaluation;38;1;Tini;VERB;100;ref
cref_evaluation;38;2;onlo;DET;100;ref
cref_evaluation;38;3;dot;DET;100;ref
cref_evaluation;38;4;biten;NOUN;100;ref
cref_evaluation;38;5;pou;ADP;100;ref
cref_evaluation;38;6;vwè;VERB;100;ref
cref_evaluation;38;7;:;PUNCT;100;ref
cref_evaluation;38;8;-;PUNCT;100;ref
cref_evaluation;38;9;Gel;PROPN;100;ref
cref_evaluation;38;10;Gran;PROPN;100;ref
cref_evaluation;38;11;Gouf;PROPN;100;ref
cref_evaluation;38;12;,;PUNCT;100;ref
cref_evaluation;38;13;sé;VERB;100;ref
cref_evaluation;38;14;on;DET;100;ref
cref_evaluation;38;15;gran;ADJ;100;ref
cref_evaluation;38;16;twou;NOUN;100;ref
cref_evaluation;38;17;ki;PRON;100;ref
cref_evaluation;38;18;fouyé;VERB;100;ref
cref_evaluation;38;19;adan;ADP;100;ref
cref_evaluation;38;20;falez;NOUN;100;ref
cref_evaluation;38;21;-la;DET;100;ref
cref_evaluation;38;22;é;CCONJ;100;ref
cref_evaluation;38;23;adan;ADP;100;ref
cref_evaluation;38;24;kiles;PRON;100;ref
cref_evaluation;38;25;lanmè;NOUN;100;ref
cref_evaluation;38;26;-la;DET;100;ref
cref_evaluation;38;27;ka;PART;100;ref
cref_evaluation;38;28;rantré;VERB;100;ref
cref_evaluation;38;29;-;PUNCT;100;ref
cref_evaluation;38;30;Kay;PROPN;100;ref
cref_evaluation;38;31;Plat;PROPN;100;ref
cref_evaluation;38;32;,;PUNCT;100;ref
cref_evaluation;38;33;sé;VERB;100;ref
cref_evaluation;38;34;on;DET;100;ref
cref_evaluation;38;35;falèz;NOUN;100;ref
cref_evaluation;38;36;plat;ADJ;100;ref
cref_evaluation;38;37;anba;ADP;100;ref
cref_evaluation;38;38;kiles;PRON;100;ref
cref_evaluation;38;39;lanmè;NOUN;100;ref
cref_evaluation;38;40;la;DET;100;ref
cref_evaluation;38;41;ka;PART;100;ref
cref_evaluation;38;42;rantré;VERB;100;ref
cref_evaluation;38;43;-;PUNCT;100;ref
cref_evaluation;38;44;Moulen;PROPN;100;ref
cref_evaluation;38;45;Béza;PROPN;100;ref
cref_evaluation;38;46;,;PUNCT;100;ref
cref_evaluation;38;47;sé;VERB;100;ref
cref_evaluation;38;48;on;DET;100;ref
cref_evaluation;38;49;moulen;NOUN;100;ref
cref_evaluation;38;50;yo;PRON;100;ref
cref_evaluation;38;51;rikonsui;VERB;100;ref
cref_evaluation;38;52;avè;ADP;100;ref
cref_evaluation;38;53;zel;NOUN;100;ref
cref_evaluation;38;54;a-y;PRON;100;ref
cref_evaluation;38;55;-;PUNCT;100;ref
cref_evaluation;38;56;Bitasyon;PROPN;100;ref
cref_evaluation;38;57;Mira;PROPN;100;ref
cref_evaluation;38;58;,;PUNCT;100;ref
cref_evaluation;38;59;sé;VERB;100;ref
cref_evaluation;38;60;on;DET;100;ref
cref_evaluation;38;61;bitasyon;NOUN;100;ref
cref_evaluation;38;62;an;ADP;100;ref
cref_evaluation;38;63;tan;NOUN;100;ref
cref_evaluation;38;64;lontan;ADJ;100;ref
cref_evaluation;38;65;moun;NOUN;100;ref
cref_evaluation;38;66;pé;AUX;100;ref
cref_evaluation;38;67;vizité;VERB;100;ref
cref_evaluation;38;68;.;PUNCT;100;ref
cref_evaluation;39;1;Swa;CCONJ;100;ref
cref_evaluation;39;2;an;PRON;100;ref
cref_evaluation;39;3;ké;PART;100;ref
cref_evaluation;39;4;travay;VERB;100;ref
cref_evaluation;39;5;Paris8;PROPN;100;ref
cref_evaluation;39;6;swa;CCONJ;100;ref
cref_evaluation;39;7;an;PRON;100;ref
cref_evaluation;39;8;ké;PART;100;ref
cref_evaluation;39;9;travay;VERB;100;ref
cref_evaluation;39;10;lakaz;NOUN;100;ref
cref_evaluation;39;11;mwen;PRON;100;ref
cref_evaluation;39;12;,;PUNCT;100;ref
cref_evaluation;39;13;kom;ADP;100;ref
cref_evaluation;39;14;sa;PRON;100;ref
cref_evaluation;39;15;lè;SCONJ;100;ref
cref_evaluation;39;16;ou;PRON;100;ref
cref_evaluation;39;17;vin;VERB;100;ref
cref_evaluation;39;18;,;PUNCT;100;ref
cref_evaluation;39;19;an;PRON;100;ref
cref_evaluation;39;20;ké;PART;100;ref
cref_evaluation;39;21;la;ADV;100;ref
cref_evaluation;39;22;,;PUNCT;100;ref
cref_evaluation;39;23;an;DET;100;ref
cref_evaluation;39;24;pé;ADV;100;ref
cref_evaluation;39;25;lwen;ADV;100;ref
cref_evaluation;39;26;si;SCONJ;100;ref
cref_evaluation;39;27;an;ADP;100;ref
cref_evaluation;39;28;Paris8;PROPN;100;ref
cref_evaluation;39;29;,;PUNCT;100;ref
cref_evaluation;39;30;swa;CCONJ;100;ref
cref_evaluation;39;31;si;SCONJ;100;ref
cref_evaluation;39;32;ou;PRON;100;ref
cref_evaluation;39;33;di;VERB;100;ref
cref_evaluation;39;34;mwen;PRON;100;ref
cref_evaluation;39;35;ké;PART;100;ref
cref_evaluation;39;36;sé;VERB;100;ref
cref_evaluation;39;37;on;DET;100;ref
cref_evaluation;39;38;lòt;ADJ;100;ref
cref_evaluation;39;39;jou;NOUN;100;ref
cref_evaluation;39;40;,;PUNCT;100;ref
cref_evaluation;39;41;an;PRON;100;ref
cref_evaluation;39;42;pa;ADV;100;ref
cref_evaluation;39;43;sav;VERB;100;ref
cref_evaluation;39;44;,;PUNCT;100;ref
cref_evaluation;39;45;an;PRON;100;ref
cref_evaluation;39;46;pé;AUX;100;ref
cref_evaluation;39;47;vwè;VERB;100;ref
cref_evaluation;39;48;,;PUNCT;100;ref
cref_evaluation;39;49;men;CCONJ;100;ref
cref_evaluation;39;50;ifo;AUX;100;ref
cref_evaluation;39;51;ou;PRON;100;ref
cref_evaluation;39;52;di;VERB;100;ref
cref_evaluation;39;53;sa;PRON;100;ref
cref_evaluation;39;54;lépito;ADV;100;ref
cref_evaluation;39;55;posib;ADV;100;ref
cref_evaluation;39;56;.;PUNCT;100;ref
cref_evaluation;40;1;pétèt;ADV;100;ref
cref_evaluation;40;2;osi;ADV;100;ref
cref_evaluation;40;3;sé;VERB;100;ref
cref_evaluation;40;4;on;DET;100;ref
cref_evaluation;40;5;timoun;NOUN;100;ref
cref_evaluation;40;6;k'ay;PART+VERB;100;ref
cref_evaluation;40;7;kòm;ADP;100;ref
cref_evaluation;40;8;yo;PRON;100;ref
cref_evaluation;40;9;ka;PART;100;ref
cref_evaluation;40;10;ba;VERB;100;ref
cref_evaluation;40;11;'y;PRON;100;ref
cref_evaluation;40;12;san;ADP;100;ref
cref_evaluation;40;13;ké;SCONJ;100;ref
cref_evaluation;40;14;i;PRON;100;ref
cref_evaluation;40;15;mandé;VERB;100;ref
cref_evaluation;40;16;menm;ADV;100;ref
cref_evaluation;40;17;,;PUNCT;100;ref
cref_evaluation;40;18;la;ADV;100;ref
cref_evaluation;40;19;i;PRON;100;ref
cref_evaluation;40;20;piti;ADJ;100;ref
cref_evaluation;40;21;,;PUNCT;100;ref
cref_evaluation;40;22;bon;ADV;100;ref
cref_evaluation;40;23;,;PUNCT;100;ref
cref_evaluation;40;24;i;PRON;100;ref
cref_evaluation;40;25;ni;VERB;100;ref
cref_evaluation;40;26;dé;DET;100;ref
cref_evaluation;40;27;zan;NOUN;100;ref
cref_evaluation;40;28;,;PUNCT;100;ref
cref_evaluation;40;29;pétèt;ADV;100;ref
cref_evaluation;40;30;yo;PRON;100;ref
cref_evaluation;40;31;ka;PART;100;ref
cref_evaluation;40;32;ba;VERB;100;ref
cref_evaluation;40;33;'y;PRON;100;ref
cref_evaluation;40;34;san;ADP;100;ref
cref_evaluation;40;35;ké;SCONJ;100;ref
cref_evaluation;40;36;i;PRON;100;ref
